Price,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Datetime,,,,,
2026-02-23 04:45:00+00:00,64811.03515625,64811.03515625,64709.64453125,64712.03515625,250019840
2026-02-23 05:00:00+00:00,65092.28125,65121.99609375,64801.22265625,64801.22265625,195098624
2026-02-23 05:15:00+00:00,64968.24609375,65172.890625,64912.8359375,65082.10546875,666400768
2026-02-23 05:30:00+00:00,65030.953125,65092.734375,65027.7578125,65072.13671875,497307648
2026-02-23 05:45:00+00:00,65036.359375,65036.359375,64971.75,64999.37109375,137650176
2026-02-23 06:00:00+00:00,65327.765625,65327.765625,65024.76953125,65024.76953125,231313408
2026-02-23 06:15:00+00:00,65319.58984375,65411.9296875,65301.19140625,65343.90625,519034880
2026-02-23 06:30:00+00:00,65528.8046875,65602.609375,65290.42578125,65290.42578125,182962176
2026-02-23 06:45:00+00:00,65734.015625,65762.984375,65522.09375,65522.09375,483002368
2026-02-23 07:00:00+00:00,65848.5859375,65864.4453125,65764.6484375,65782.5390625,690262016
2026-02-23 07:15:00+00:00,65725.90625,65787.6015625,65717.3828125,65782.8828125,450064384
2026-02-23 07:30:00+00:00,65926.2734375,65970.2421875,65700.546875,65721.359375,365836288
2026-02-23 07:45:00+00:00,65941.9375,65947.1796875,65911.4453125,65941.8046875,404828160
2026-02-23 08:00:00+00:00,65796.5546875,65941.09375,65741.140625,65941.09375,409604096
2026-02-23 08:15:00+00:00,65695.5,65825.2578125,65637.890625,65825.2578125,231329792
2026-02-23 08:30:00+00:00,65590.0234375,65717.609375,65585.7265625,65697.453125,400154624
2026-02-23 08:45:00+00:00,65673.8359375,65678.0078125,65584.40625,65611.0625,341921792
2026-02-23 09:00:00+00:00,65796.0546875,65821.2890625,65749.453125,65757.1171875,281931776
2026-02-23 09:15:00+00:00,65797.3359375,65828.1953125,65716.1171875,65806.6640625,165629952
2026-02-23 09:30:00+00:00,66255.296875,66291.09375,66030.1953125,66030.1953125,441294848
2026-02-23 09:45:00+00:00,66387.96875,66426.0546875,66263.484375,66263.484375,359661568
2026-02-23 10:00:00+00:00,66359.2109375,66528.5625,66348.4609375,66393.609375,599515136
2026-02-23 10:15:00+00:00,66353.796875,66485.46875,66289.9140625,66289.9140625,485740544
2026-02-23 10:30:00+00:00,66373.5078125,66373.5078125,66245.109375,66347.2578125,359653376
2026-02-23 10:45:00+00:00,66308.2578125,66401.765625,66287.6640625,66304.3828125,1100914688
2026-02-23 11:00:00+00:00,66369.7890625,66369.7890625,66272.5,66319.7734375,161009664
2026-02-23 11:15:00+00:00,66330.8515625,66463.6953125,66323.171875,66395.5078125,406351872
2026-02-23 11:30:00+00:00,66133.6796875,66305.6640625,66133.6796875,66305.6640625,169709568
2026-02-23 11:45:00+00:00,66182.5,66203.15625,66137.265625,66137.265625,249991168
2026-02-23 12:00:00+00:00,66217.5,66246.125,66174.7890625,66190.59375,57786368
2026-02-23 12:15:00+00:00,66144.5859375,66229.578125,66086.609375,66229.578125,288395264
2026-02-23 12:30:00+00:00,66289.2109375,66343.7890625,65942.078125,66137.3671875,263163904
2026-02-23 12:45:00+00:00,66259.6328125,66494.0,66256.84375,66451.2265625,80674816
2026-02-23 13:00:00+00:00,66236.7109375,66356.59375,66236.7109375,66294.6953125,369524736
2026-02-23 13:15:00+00:00,66223.609375,66229.6953125,66148.15625,66221.8359375,339378176
2026-02-23 13:30:00+00:00,66322.34375,66322.34375,66153.21875,66248.0,71540736
2026-02-23 13:45:00+00:00,66121.859375,66367.9765625,66121.859375,66359.4375,216637440
2026-02-23 14:00:00+00:00,66236.84375,66241.796875,66129.4921875,66132.7109375,158154752
2026-02-23 14:15:00+00:00,66086.28125,66248.9375,66058.59375,66248.9375,71933952
2026-02-23 14:30:00+00:00,65771.6484375,66129.125,65601.9921875,66114.9609375,70242304
2026-02-23 14:45:00+00:00,65867.7421875,66061.4453125,65816.5703125,65828.1953125,1023467520
2026-02-23 15:00:00+00:00,65920.6875,66021.7890625,65731.8359375,65906.265625,395747328
2026-02-23 15:15:00+00:00,65744.6640625,66161.359375,65744.6640625,65933.3203125,183230464
2026-02-23 15:30:00+00:00,65809.65625,65874.96875,65740.1171875,65784.84375,458321920
2026-02-23 15:45:00+00:00,65696.8359375,65828.234375,65659.359375,65779.7421875,114552832
2026-02-23 16:00:00+00:00,65244.91796875,65641.609375,65244.91796875,65641.609375,758030336
2026-02-23 16:15:00+00:00,65647.8046875,65647.8046875,65193.8125,65193.8125,496873472
2026-02-23 16:30:00+00:00,65606.9609375,65714.46875,65499.203125,65714.46875,688672768
2026-02-23 16:45:00+00:00,65304.8828125,65566.9140625,65304.8828125,65566.9140625,513220608
2026-02-23 17:00:00+00:00,65291.16015625,65409.16015625,65291.16015625,65402.16015625,374599680
2026-02-23 17:15:00+00:00,64623.85546875,65129.859375,64623.85546875,65089.484375,745484288
2026-02-23 17:30:00+00:00,64512.73046875,64654.51171875,64423.4140625,64599.32421875,541294592
2026-02-23 17:45:00+00:00,64738.64453125,64738.64453125,64396.06640625,64542.3046875,957460480
2026-02-23 18:00:00+00:00,64739.30078125,64830.3671875,64633.84765625,64698.46875,379727872
2026-02-23 18:15:00+00:00,64800.9453125,64871.5546875,64630.93359375,64786.703125,186351616
2026-02-23 18:30:00+00:00,64924.0625,65126.1171875,64797.7890625,64802.98828125,146247680
2026-02-23 18:45:00+00:00,64595.89453125,64883.27734375,64595.89453125,64883.27734375,174075904
2026-02-23 19:00:00+00:00,64762.0546875,64802.7890625,64604.484375,64630.234375,448602112
2026-02-23 19:15:00+00:00,64492.15625,64721.6953125,64462.96484375,64721.6953125,686952448
2026-02-23 19:30:00+00:00,64189.80859375,64509.88671875,64189.80859375,64450.7734375,1107886080
2026-02-23 19:45:00+00:00,64333.2734375,64333.2734375,64162.43359375,64162.43359375,846356480
2026-02-23 20:00:00+00:00,63992.06640625,64350.48828125,63992.06640625,64289.92578125,606928896
2026-02-23 20:15:00+00:00,63970.53125,64116.08984375,63970.53125,63996.21484375,439619584
2026-02-23 20:30:00+00:00,64237.578125,64280.05078125,63992.67578125,63992.67578125,391561216
2026-02-23 20:45:00+00:00,64430.45703125,64430.45703125,64239.265625,64239.265625,1576972288
2026-02-23 21:00:00+00:00,64589.53515625,64690.828125,64440.0703125,64440.0703125,502976512
2026-02-23 21:15:00+00:00,64528.46875,64620.8046875,64524.85546875,64600.5234375,892153856
2026-02-23 21:30:00+00:00,64722.14453125,64722.14453125,64524.40234375,64537.765625,13541376
2026-02-23 21:45:00+00:00,64594.91796875,64692.46484375,64586.37109375,64632.0390625,984489984
2026-02-23 22:00:00+00:00,64964.7109375,64964.7109375,64564.26953125,64564.26953125,209752064
2026-02-23 22:15:00+00:00,64933.54296875,64984.12890625,64863.359375,64937.59375,1573113856
2026-02-23 22:30:00+00:00,64801.0859375,64903.484375,64801.0859375,64903.484375,182018048
